   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   8.3800000e+02   5.3993891e-03   1.0601928e+01   1.5972690e+00   3.5610628e-02
   8.3809000e+02   5.4062442e-03   1.0604077e+01   1.5972690e+00   3.5614020e-02
   8.3818000e+02   5.2931783e-03   1.0606226e+01   1.5972691e+00   3.5617413e-02
   8.3827000e+02   5.3304681e-03   1.0608376e+01   1.5972692e+00   3.5620805e-02
   8.3836000e+02   5.3657715e-03   1.0610526e+01   1.5972693e+00   3.5624197e-02
   8.3845000e+02   5.3181184e-03   1.0612676e+01   1.5972693e+00   3.5627589e-02
   8.3854000e+02   5.3227598e-03   1.0614826e+01   1.5972694e+00   3.5630981e-02
   8.3863000e+02   5.3868333e-03   1.0616976e+01   1.5972695e+00   3.5634373e-02
   8.3872000e+02   5.2898137e-03   1.0619127e+01   1.5972696e+00   3.5637766e-02
   8.3881000e+02   5.2936668e-03   1.0621278e+01   1.5972696e+00   3.5641158e-02
   8.3890000e+02   5.3426840e-03   1.0623429e+01   1.5972697e+00   3.5644550e-02
   8.3899000e+02   5.3193802e-03   1.0625580e+01   1.5972698e+00   3.5647942e-02
   8.3908000e+02   5.2893201e-03   1.0627732e+01   1.5972699e+00   3.5651334e-02
   8.3917000e+02   5.3679731e-03   1.0629884e+01   1.5972699e+00   3.5654727e-02
   8.3926000e+02   5.2985349e-03   1.0632036e+01   1.5972700e+00   3.5658119e-02
   8.3935000e+02   5.2825998e-03   1.0634188e+01   1.5972701e+00   3.5661511e-02
   8.3944000e+02   5.3332321e-03   1.0636340e+01   1.5972702e+00   3.5664903e-02
   8.3953000e+02   5.2908368e-03   1.0638493e+01   1.5972702e+00   3.5668296e-02
   8.3962000e+02   5.2624100e-03   1.0640646e+01   1.5972703e+00   3.5671688e-02
   8.3971000e+02   5.3570464e-03   1.0642799e+01   1.5972704e+00   3.5675080e-02
   8.3980000e+02   5.2845707e-03   1.0644952e+01   1.5972705e+00   3.5678472e-02
   8.3989000e+02   5.2472083e-03   1.0647106e+01   1.5972705e+00   3.5681864e-02
   8.3998000e+02   5.2990636e-03   1.0649259e+01   1.5972706e+00   3.5685257e-02
   8.4007000e+02   5.2642016e-03   1.0651413e+01   1.5972707e+00   3.5688649e-02
   8.4016000e+02   5.2000299e-03   1.0653567e+01   1.5972708e+00   3.5692041e-02
   8.4025000e+02   5.2745888e-03   1.0655722e+01   1.5972708e+00   3.5695433e-02
   8.4034000e+02   5.2554230e-03   1.0657876e+01   1.5972709e+00   3.5698826e-02
   8.4043000e+02   5.2116006e-03   1.0660031e+01   1.5972710e+00   3.5702218e-02
   8.4052000e+02   5.2759744e-03   1.0662186e+01   1.5972711e+00   3.5705610e-02
   8.4061000e+02   5.2786739e-03   1.0664342e+01   1.5972712e+00   3.5709002e-02
   8.4070000e+02   5.2144603e-03   1.0666497e+01   1.5972712e+00   3.5712395e-02
   8.4079000e+02   5.2726485e-03   1.0668653e+01   1.5972713e+00   3.5715787e-02
   8.4088000e+02   5.2790433e-03   1.0670809e+01   1.5972714e+00   3.5719179e-02
   8.4097000e+02   5.2121896e-03   1.0672965e+01   1.5972715e+00   3.5722571e-02
   8.4106000e+02   5.2446631e-03   1.0675121e+01   1.5972715e+00   3.5725964e-02
   8.4115000e+02   5.2553131e-03   1.0677278e+01   1.5972716e+00   3.5729356e-02
   8.4124000e+02   5.1655109e-03   1.0679434e+01   1.5972717e+00   3.5732748e-02
   8.4133000e+02   5.2452959e-03   1.0681591e+01   1.5972718e+00   3.5736140e-02
   8.4142000e+02   5.2369502e-03   1.0683749e+01   1.5972718e+00   3.5739533e-02
   8.4151000e+02   5.1325890e-03   1.0685906e+01   1.5972719e+00   3.5742925e-02
   8.4160000e+02   5.2204029e-03   1.0688064e+01   1.5972720e+00   3.5746317e-02
   8.4169000e+02   5.2478890e-03   1.0690222e+01   1.5972721e+00   3.5749709e-02
   8.4178000e+02   5.1731293e-03   1.0692380e+01   1.5972721e+00   3.5753102e-02
   8.4187000e+02   5.2178284e-03   1.0694538e+01   1.5972722e+00   3.5756494e-02
   8.4196000e+02   5.2509959e-03   1.0696697e+01   1.5972723e+00   3.5759886e-02
   8.4205000e+02   5.1204754e-03   1.0698855e+01   1.5972724e+00   3.5763278e-02
   8.4214000e+02   5.1926461e-03   1.0701014e+01   1.5972724e+00   3.5766671e-02
   8.4223000e+02   5.2147873e-03   1.0703173e+01   1.5972725e+00   3.5770063e-02
   8.4232000e+02   5.1204705e-03   1.0705333e+01   1.5972726e+00   3.5773455e-02
   8.4241000e+02   5.1531406e-03   1.0707492e+01   1.5972727e+00   3.5776848e-02
   8.4250000e+02   5.2000974e-03   1.0709652e+01   1.5972727e+00   3.5780240e-02
   8.4259000e+02   5.0637778e-03   1.0711812e+01   1.5972728e+00   3.5783632e-02
   8.4268000e+02   5.1339547e-03   1.0713973e+01   1.5972729e+00   3.5787024e-02
   8.4277000e+02   5.1406496e-03   1.0716133e+01   1.5972730e+00   3.5790417e-02
   8.4286000e+02   5.0793785e-03   1.0718294e+01   1.5972731e+00   3.5793809e-02
   8.4295000e+02   5.1067273e-03   1.0720455e+01   1.5972731e+00   3.5797201e-02
   8.4304000e+02   5.1417247e-03   1.0722616e+01   1.5972732e+00   3.5800594e-02
   8.4313000e+02   4.9916409e-03   1.0724777e+01   1.5972733e+00   3.5803986e-02
   8.4322000e+02   5.0370179e-03   1.0726939e+01   1.5972734e+00   3.5807378e-02
   8.4331000e+02   5.0751250e-03   1.0729100e+01   1.5972734e+00   3.5810770e-02
   8.4340000e+02   4.9852593e-03   1.0731263e+01   1.5972735e+00   3.5814163e-02
   8.4349000e+02   5.0309975e-03   1.0733425e+01   1.5972736e+00   3.5817555e-02
   8.4358000e+02   5.0696282e-03   1.0735587e+01   1.5972737e+00   3.5820947e-02
   8.4367000e+02   4.9720190e-03   1.0737750e+01   1.5972737e+00   3.5824340e-02
   8.4376000e+02   4.9559157e-03   1.0739913e+01   1.5972738e+00   3.5827732e-02
   8.4385000e+02   5.0121592e-03   1.0742076e+01   1.5972739e+00   3.5831124e-02
   8.4394000e+02   4.9121221e-03   1.0744239e+01   1.5972740e+00   3.5834517e-02
   8.4403000e+02   4.9461913e-03   1.0746403e+01   1.5972740e+00   3.5837909e-02
   8.4412000e+02   4.9949211e-03   1.0748566e+01   1.5972741e+00   3.5841301e-02
   8.4421000e+02   4.9530138e-03   1.0750730e+01   1.5972742e+00   3.5844694e-02
   8.4430000e+02   4.9154356e-03   1.0752895e+01   1.5972743e+00   3.5848086e-02
   8.4439000e+02   4.9699284e-03   1.0755059e+01   1.5972743e+00   3.5851478e-02
   8.4448000e+02   4.9121232e-03   1.0757224e+01   1.5972744e+00   3.5854871e-02
   8.4457000e+02   4.9287017e-03   1.0759388e+01   1.5972745e+00   3.5858263e-02
   8.4466000e+02   4.9896294e-03   1.0761553e+01   1.5972746e+00   3.5861655e-02
   8.4475000e+02   4.9567832e-03   1.0763719e+01   1.5972746e+00   3.5865048e-02
   8.4484000e+02   4.8980702e-03   1.0765884e+01   1.5972747e+00   3.5868440e-02
   8.4493000e+02   4.9619820e-03   1.0768050e+01   1.5972748e+00   3.5871832e-02
   8.4502000e+02   4.8931531e-03   1.0770216e+01   1.5972749e+00   3.5875225e-02
   8.4511000e+02   4.8404424e-03   1.0772382e+01   1.5972750e+00   3.5878617e-02
   8.4520000e+02   4.9293944e-03   1.0774548e+01   1.5972750e+00   3.5882009e-02
   8.4529000e+02   4.8930414e-03   1.0776715e+01   1.5972751e+00   3.5885402e-02
   8.4538000e+02   4.8263744e-03   1.0778882e+01   1.5972752e+00   3.5888794e-02
   8.4547000e+02   4.8799069e-03   1.0781049e+01   1.5972753e+00   3.5892186e-02
   8.4556000e+02   4.8511647e-03   1.0783216e+01   1.5972753e+00   3.5895579e-02
   8.4565000e+02   4.7457014e-03   1.0785383e+01   1.5972754e+00   3.5898971e-02
   8.4574000e+02   4.8432325e-03   1.0787551e+01   1.5972755e+00   3.5902363e-02
   8.4583000e+02   4.8439841e-03   1.0789719e+01   1.5972756e+00   3.5905756e-02
   8.4592000e+02   4.7875444e-03   1.0791887e+01   1.5972756e+00   3.5909148e-02
   8.4601000e+02   4.8154001e-03   1.0794055e+01   1.5972757e+00   3.5912541e-02
   8.4610000e+02   4.8434645e-03   1.0796224e+01   1.5972758e+00   3.5915933e-02
   8.4619000e+02   4.7365838e-03   1.0798393e+01   1.5972759e+00   3.5919325e-02
   8.4628000e+02   4.8187683e-03   1.0800562e+01   1.5972759e+00   3.5922718e-02
   8.4637000e+02   4.8202699e-03   1.0802731e+01   1.5972760e+00   3.5926110e-02
   8.4646000e+02   4.7530620e-03   1.0804900e+01   1.5972761e+00   3.5929502e-02
   8.4655000e+02   4.8326583e-03   1.0807070e+01   1.5972762e+00   3.5932895e-02
   8.4664000e+02   4.8857860e-03   1.0809240e+01   1.5972762e+00   3.5936287e-02
   8.4673000e+02   4.7467846e-03   1.0811410e+01   1.5972763e+00   3.5939680e-02
   8.4682000e+02   4.8008307e-03   1.0813580e+01   1.5972764e+00   3.5943072e-02
   8.4691000e+02   4.8287771e-03   1.0815751e+01   1.5972765e+00   3.5946464e-02
   8.4700000e+02   4.7461685e-03   1.0817921e+01   1.5972766e+00   3.5949857e-02
   8.4709000e+02   4.7930229e-03   1.0820092e+01   1.5972766e+00   3.5953249e-02
   8.4718000e+02   4.8255100e-03   1.0822263e+01   1.5972767e+00   3.5956641e-02
   8.4727000e+02   4.7368111e-03   1.0824435e+01   1.5972768e+00   3.5960034e-02
   8.4736000e+02   4.7563136e-03   1.0826606e+01   1.5972769e+00   3.5963426e-02
   8.4745000e+02   4.8089904e-03   1.0828778e+01   1.5972769e+00   3.5966819e-02
   8.4754000e+02   4.7265440e-03   1.0830950e+01   1.5972770e+00   3.5970211e-02
   8.4763000e+02   4.7427333e-03   1.0833123e+01   1.5972771e+00   3.5973603e-02
   8.4772000e+02   4.7827381e-03   1.0835295e+01   1.5972772e+00   3.5976996e-02
   8.4781000e+02   4.7358117e-03   1.0837468e+01   1.5972772e+00   3.5980388e-02
   8.4790000e+02   4.7074645e-03   1.0839641e+01   1.5972773e+00   3.5983781e-02
   8.4799000e+02   4.7793790e-03   1.0841814e+01   1.5972774e+00   3.5987173e-02
   8.4808000e+02   4.6903116e-03   1.0843987e+01   1.5972775e+00   3.5990566e-02
   8.4817000e+02   4.7054585e-03   1.0846161e+01   1.5972775e+00   3.5993958e-02
   8.4826000e+02   4.7682635e-03   1.0848334e+01   1.5972776e+00   3.5997350e-02
   8.4835000e+02   4.7073970e-03   1.0850508e+01   1.5972777e+00   3.6000743e-02
   8.4844000e+02   4.6456109e-03   1.0852683e+01   1.5972778e+00   3.6004135e-02
   8.4853000e+02   4.7567162e-03   1.0854857e+01   1.5972779e+00   3.6007528e-02
   8.4862000e+02   4.6760181e-03   1.0857032e+01   1.5972779e+00   3.6010920e-02
   8.4871000e+02   4.6502068e-03   1.0859206e+01   1.5972780e+00   3.6014312e-02
   8.4880000e+02   4.7217064e-03   1.0861382e+01   1.5972781e+00   3.6017705e-02
   8.4889000e+02   4.6873086e-03   1.0863557e+01   1.5972782e+00   3.6021097e-02
   8.4898000e+02   4.6107090e-03   1.0865732e+01   1.5972782e+00   3.6024490e-02
   8.4907000e+02   4.7170708e-03   1.0867908e+01   1.5972783e+00   3.6027882e-02
   8.4916000e+02   4.6401604e-03   1.0870084e+01   1.5972784e+00   3.6031275e-02
   8.4925000e+02   4.5679679e-03   1.0872260e+01   1.5972785e+00   3.6034667e-02
   8.4934000e+02   4.6751731e-03   1.0874437e+01   1.5972785e+00   3.6038060e-02
   8.4943000e+02   4.6430858e-03   1.0876613e+01   1.5972786e+00   3.6041452e-02
   8.4952000e+02   4.5780240e-03   1.0878790e+01   1.5972787e+00   3.6044844e-02
   8.4961000e+02   4.6617305e-03   1.0880967e+01   1.5972788e+00   3.6048237e-02
   8.4970000e+02   4.6252288e-03   1.0883144e+01   1.5972788e+00   3.6051629e-02
   8.4979000e+02   4.5512220e-03   1.0885322e+01   1.5972789e+00   3.6055022e-02
   8.4988000e+02   4.6655251e-03   1.0887499e+01   1.5972790e+00   3.6058414e-02
   8.4997000e+02   4.6393439e-03   1.0889677e+01   1.5972791e+00   3.6061807e-02
   8.5006000e+02   4.5753238e-03   1.0891855e+01   1.5972792e+00   3.6065199e-02
   8.5015000e+02   4.6625188e-03   1.0894034e+01   1.5972792e+00   3.6068592e-02
   8.5024000e+02   4.6644052e-03   1.0896212e+01   1.5972793e+00   3.6071984e-02
   8.5033000e+02   4.5324861e-03   1.0898391e+01   1.5972794e+00   3.6075376e-02
   8.5042000e+02   4.6233723e-03   1.0900570e+01   1.5972795e+00   3.6078769e-02
   8.5051000e+02   4.6146333e-03   1.0902749e+01   1.5972795e+00   3.6082161e-02
   8.5060000e+02   4.5288248e-03   1.0904929e+01   1.5972796e+00   3.6085554e-02
   8.5069000e+02   4.5884420e-03   1.0907108e+01   1.5972797e+00   3.6088946e-02
   8.5078000e+02   4.6334456e-03   1.0909288e+01   1.5972798e+00   3.6092339e-02
   8.5087000e+02   4.4837740e-03   1.0911468e+01   1.5972798e+00   3.6095731e-02
   8.5096000e+02   4.5742613e-03   1.0913649e+01   1.5972799e+00   3.6099124e-02
   8.5105000e+02   4.6063751e-03   1.0915829e+01   1.5972800e+00   3.6102516e-02
   8.5114000e+02   4.5075796e-03   1.0918010e+01   1.5972801e+00   3.6105909e-02
   8.5123000e+02   4.5611011e-03   1.0920191e+01   1.5972802e+00   3.6109301e-02
   8.5132000e+02   4.5895821e-03   1.0922372e+01   1.5972802e+00   3.6112694e-02
   8.5141000e+02   4.4727289e-03   1.0924553e+01   1.5972803e+00   3.6116086e-02
   8.5150000e+02   4.5371644e-03   1.0926735e+01   1.5972804e+00   3.6119479e-02
   8.5159000e+02   4.5680653e-03   1.0928917e+01   1.5972805e+00   3.6122871e-02
   8.5168000e+02   4.4558582e-03   1.0931099e+01   1.5972805e+00   3.6126264e-02
   8.5177000e+02   4.5168421e-03   1.0933281e+01   1.5972806e+00   3.6129656e-02
   8.5186000e+02   4.5931535e-03   1.0935464e+01   1.5972807e+00   3.6133049e-02
   8.5195000e+02   4.4523354e-03   1.0937646e+01   1.5972808e+00   3.6136441e-02
   8.5204000e+02   4.4884255e-03   1.0939829e+01   1.5972808e+00   3.6139834e-02
   8.5213000e+02   4.5407952e-03   1.0942012e+01   1.5972809e+00   3.6143226e-02
   8.5222000e+02   4.4251093e-03   1.0944196e+01   1.5972810e+00   3.6146619e-02
   8.5231000e+02   4.4623596e-03   1.0946379e+01   1.5972811e+00   3.6150011e-02
   8.5240000e+02   4.5553404e-03   1.0948563e+01   1.5972811e+00   3.6153404e-02
   8.5249000e+02   4.4605289e-03   1.0950747e+01   1.5972812e+00   3.6156796e-02
   8.5258000e+02   4.4741475e-03   1.0952931e+01   1.5972813e+00   3.6160189e-02
   8.5267000e+02   4.5362749e-03   1.0955116e+01   1.5972814e+00   3.6163581e-02
   8.5276000e+02   4.4361649e-03   1.0957300e+01   1.5972815e+00   3.6166974e-02
   8.5285000e+02   4.4306770e-03   1.0959485e+01   1.5972815e+00   3.6170366e-02
   8.5294000e+02   4.4870593e-03   1.0961670e+01   1.5972816e+00   3.6173759e-02
   8.5303000e+02   4.4308347e-03   1.0963856e+01   1.5972817e+00   3.6177151e-02
   8.5312000e+02   4.4020652e-03   1.0966041e+01   1.5972818e+00   3.6180544e-02
   8.5321000e+02   4.4686367e-03   1.0968227e+01   1.5972818e+00   3.6183936e-02
   8.5330000e+02   4.3857717e-03   1.0970413e+01   1.5972819e+00   3.6187329e-02
   8.5339000e+02   4.3612265e-03   1.0972599e+01   1.5972820e+00   3.6190721e-02
   8.5348000e+02   4.4478359e-03   1.0974786e+01   1.5972821e+00   3.6194114e-02
   8.5357000e+02   4.4089991e-03   1.0976972e+01   1.5972821e+00   3.6197506e-02
   8.5366000e+02   4.3414089e-03   1.0979159e+01   1.5972822e+00   3.6200899e-02
   8.5375000e+02   4.4248212e-03   1.0981346e+01   1.5972823e+00   3.6204292e-02
   8.5384000e+02   4.3994891e-03   1.0983533e+01   1.5972824e+00   3.6207684e-02
   8.5393000e+02   4.3400826e-03   1.0985721e+01   1.5972825e+00   3.6211077e-02
   8.5402000e+02   4.4235731e-03   1.0987909e+01   1.5972825e+00   3.6214469e-02
   8.5411000e+02   4.4173317e-03   1.0990097e+01   1.5972826e+00   3.6217862e-02
   8.5420000e+02   4.3267279e-03   1.0992285e+01   1.5972827e+00   3.6221254e-02
   8.5429000e+02   4.4011866e-03   1.0994473e+01   1.5972828e+00   3.6224647e-02
   8.5438000e+02   4.3694670e-03   1.0996662e+01   1.5972828e+00   3.6228039e-02
   8.5447000e+02   4.2851399e-03   1.0998850e+01   1.5972829e+00   3.6231432e-02
   8.5456000e+02   4.3671154e-03   1.1001039e+01   1.5972830e+00   3.6234824e-02
   8.5465000e+02   4.3881272e-03   1.1003229e+01   1.5972831e+00   3.6238217e-02
   8.5474000e+02   4.3112192e-03   1.1005418e+01   1.5972831e+00   3.6241610e-02
   8.5483000e+02   4.3981303e-03   1.1007608e+01   1.5972832e+00   3.6245002e-02
   8.5492000e+02   4.4002882e-03   1.1009798e+01   1.5972833e+00   3.6248395e-02
   8.5501000e+02   4.2911929e-03   1.1011988e+01   1.5972834e+00   3.6251787e-02
   8.5510000e+02   4.3983072e-03   1.1014178e+01   1.5972835e+00   3.6255180e-02
   8.5519000e+02   4.3969532e-03   1.1016369e+01   1.5972835e+00   3.6258572e-02
   8.5528000e+02   4.3114568e-03   1.1018559e+01   1.5972836e+00   3.6261965e-02
   8.5537000e+02   4.3940279e-03   1.1020750e+01   1.5972837e+00   3.6265358e-02
   8.5546000e+02   4.4069895e-03   1.1022942e+01   1.5972838e+00   3.6268750e-02
   8.5555000e+02   4.2828436e-03   1.1025133e+01   1.5972838e+00   3.6272143e-02
   8.5564000e+02   4.3721536e-03   1.1027325e+01   1.5972839e+00   3.6275535e-02
   8.5573000e+02   4.3790626e-03   1.1029516e+01   1.5972840e+00   3.6278928e-02
   8.5582000e+02   4.2654397e-03   1.1031709e+01   1.5972841e+00   3.6282320e-02
   8.5591000e+02   4.3239101e-03   1.1033901e+01   1.5972841e+00   3.6285713e-02
   8.5600000e+02   4.3762926e-03   1.1036093e+01   1.5972842e+00   3.6289106e-02
   8.5609000e+02   4.2428181e-03   1.1038286e+01   1.5972843e+00   3.6292498e-02
   8.5618000e+02   4.2966582e-03   1.1040479e+01   1.5972844e+00   3.6295891e-02
   8.5627000e+02   4.3452482e-03   1.1042672e+01   1.5972845e+00   3.6299283e-02
   8.5636000e+02   4.2416062e-03   1.1044865e+01   1.5972845e+00   3.6302676e-02
   8.5645000e+02   4.2997121e-03   1.1047059e+01   1.5972846e+00   3.6306069e-02
   8.5654000e+02   4.3213945e-03   1.1049253e+01   1.5972847e+00   3.6309461e-02
   8.5663000e+02   4.2014840e-03   1.1051447e+01   1.5972848e+00   3.6312854e-02
   8.5672000e+02   4.2342655e-03   1.1053641e+01   1.5972848e+00   3.6316246e-02
   8.5681000e+02   4.2805717e-03   1.1055836e+01   1.5972849e+00   3.6319639e-02
   8.5690000e+02   4.1826703e-03   1.1058030e+01   1.5972850e+00   3.6323032e-02
   8.5699000e+02   4.2356872e-03   1.1060225e+01   1.5972851e+00   3.6326424e-02
   8.5708000e+02   4.3004726e-03   1.1062420e+01   1.5972852e+00   3.6329817e-02
   8.5717000e+02   4.2315309e-03   1.1064616e+01   1.5972852e+00   3.6333209e-02
   8.5726000e+02   4.2181092e-03   1.1066811e+01   1.5972853e+00   3.6336602e-02
   8.5735000e+02   4.2563572e-03   1.1069007e+01   1.5972854e+00   3.6339995e-02
   8.5744000e+02   4.1659892e-03   1.1071203e+01   1.5972855e+00   3.6343387e-02
   8.5753000e+02   4.1772707e-03   1.1073399e+01   1.5972855e+00   3.6346780e-02
   8.5762000e+02   4.2482718e-03   1.1075596e+01   1.5972856e+00   3.6350173e-02
   8.5771000e+02   4.2065391e-03   1.1077792e+01   1.5972857e+00   3.6353565e-02
   8.5780000e+02   4.1682867e-03   1.1079989e+01   1.5972858e+00   3.6356958e-02
   8.5789000e+02   4.2597906e-03   1.1082186e+01   1.5972858e+00   3.6360350e-02
   8.5798000e+02   4.1553195e-03   1.1084383e+01   1.5972859e+00   3.6363743e-02
   8.5807000e+02   4.1513579e-03   1.1086581e+01   1.5972860e+00   3.6367136e-02
   8.5816000e+02   4.2389704e-03   1.1088779e+01   1.5972861e+00   3.6370528e-02
   8.5825000e+02   4.1873734e-03   1.1090977e+01   1.5972862e+00   3.6373921e-02
   8.5834000e+02   4.1569158e-03   1.1093175e+01   1.5972862e+00   3.6377314e-02
   8.5843000e+02   4.2443691e-03   1.1095373e+01   1.5972863e+00   3.6380706e-02
   8.5852000e+02   4.1291743e-03   1.1097572e+01   1.5972864e+00   3.6384099e-02
   8.5861000e+02   4.0793811e-03   1.1099771e+01   1.5972865e+00   3.6387492e-02
   8.5870000e+02   4.1804882e-03   1.1101970e+01   1.5972865e+00   3.6390884e-02
   8.5879000e+02   4.1616446e-03   1.1104169e+01   1.5972866e+00   3.6394277e-02
   8.5888000e+02   4.1045247e-03   1.1106368e+01   1.5972867e+00   3.6397669e-02
   8.5897000e+02   4.2164880e-03   1.1108568e+01   1.5972868e+00   3.6401062e-02
   8.5906000e+02   4.1300338e-03   1.1110768e+01   1.5972869e+00   3.6404455e-02
   8.5915000e+02   4.0542954e-03   1.1112968e+01   1.5972869e+00   3.6407847e-02
   8.5924000e+02   4.1481771e-03   1.1115168e+01   1.5972870e+00   3.6411240e-02
   8.5933000e+02   4.1222870e-03   1.1117369e+01   1.5972871e+00   3.6414633e-02
   8.5942000e+02   4.0661442e-03   1.1119570e+01   1.5972872e+00   3.6418025e-02
   8.5951000e+02   4.1536458e-03   1.1121771e+01   1.5972872e+00   3.6421418e-02
   8.5960000e+02   4.1202976e-03   1.1123972e+01   1.5972873e+00   3.6424811e-02
   8.5969000e+02   3.9694192e-03   1.1126173e+01   1.5972874e+00   3.6428203e-02
   8.5978000e+02   4.0615158e-03   1.1128375e+01   1.5972875e+00   3.6431596e-02
   8.5987000e+02   4.0425713e-03   1.1130577e+01   1.5972875e+00   3.6434989e-02
   8.5996000e+02   3.9928239e-03   1.1132779e+01   1.5972876e+00   3.6438381e-02
   8.6005000e+02   4.0579526e-03   1.1134981e+01   1.5972877e+00   3.6441774e-02
   8.6014000e+02   4.0684525e-03   1.1137184e+01   1.5972878e+00   3.6445167e-02
   8.6023000e+02   3.9239390e-03   1.1139386e+01   1.5972879e+00   3.6448559e-02
   8.6032000e+02   3.9943279e-03   1.1141589e+01   1.5972879e+00   3.6451952e-02
   8.6041000e+02   3.9860259e-03   1.1143793e+01   1.5972880e+00   3.6455345e-02
   8.6050000e+02   3.9033420e-03   1.1145996e+01   1.5972881e+00   3.6458737e-02
   8.6059000e+02   3.9473538e-03   1.1148200e+01   1.5972882e+00   3.6462130e-02
   8.6068000e+02   4.0210783e-03   1.1150403e+01   1.5972882e+00   3.6465523e-02
   8.6077000e+02   3.8778804e-03   1.1152607e+01   1.5972883e+00   3.6468916e-02
   8.6086000e+02   3.9235421e-03   1.1154812e+01   1.5972884e+00   3.6472308e-02
   8.6095000e+02   3.9529918e-03   1.1157016e+01   1.5972885e+00   3.6475701e-02
   8.6104000e+02   3.8475931e-03   1.1159221e+01   1.5972886e+00   3.6479094e-02
   8.6113000e+02   3.8769120e-03   1.1161426e+01   1.5972886e+00   3.6482486e-02
   8.6122000e+02   3.9622732e-03   1.1163631e+01   1.5972887e+00   3.6485879e-02
   8.6131000e+02   3.8427470e-03   1.1165836e+01   1.5972888e+00   3.6489272e-02
   8.6140000e+02   3.8464078e-03   1.1168042e+01   1.5972889e+00   3.6492664e-02
   8.6149000e+02   3.9281606e-03   1.1170248e+01   1.5972889e+00   3.6496057e-02
   8.6158000e+02   3.8166754e-03   1.1172454e+01   1.5972890e+00   3.6499450e-02
   8.6167000e+02   3.8330484e-03   1.1174660e+01   1.5972891e+00   3.6502843e-02
   8.6176000e+02   3.8815344e-03   1.1176866e+01   1.5972892e+00   3.6506235e-02
   8.6185000e+02   3.8036081e-03   1.1179073e+01   1.5972893e+00   3.6509628e-02
   8.6194000e+02   3.7884227e-03   1.1181280e+01   1.5972893e+00   3.6513021e-02
   8.6203000e+02   3.8799835e-03   1.1183487e+01   1.5972894e+00   3.6516413e-02
   8.6212000e+02   3.7565785e-03   1.1185694e+01   1.5972895e+00   3.6519806e-02
   8.6221000e+02   3.7855547e-03   1.1187902e+01   1.5972896e+00   3.6523199e-02
   8.6230000e+02   3.8687993e-03   1.1190110e+01   1.5972896e+00   3.6526592e-02
   8.6239000e+02   3.7967915e-03   1.1192318e+01   1.5972897e+00   3.6529984e-02
   8.6248000e+02   3.7412838e-03   1.1194526e+01   1.5972898e+00   3.6533377e-02
   8.6257000e+02   3.8420194e-03   1.1196734e+01   1.5972899e+00   3.6536770e-02
   8.6266000e+02   3.7461049e-03   1.1198943e+01   1.5972899e+00   3.6540162e-02
   8.6275000e+02   3.7053066e-03   1.1201152e+01   1.5972900e+00   3.6543555e-02
   8.6284000e+02   3.8133898e-03   1.1203361e+01   1.5972901e+00   3.6546948e-02
   8.6293000e+02   3.7839190e-03   1.1205570e+01   1.5972902e+00   3.6550341e-02
   8.6302000e+02   3.7357342e-03   1.1207779e+01   1.5972903e+00   3.6553733e-02
   8.6311000e+02   3.8782389e-03   1.1209989e+01   1.5972903e+00   3.6557126e-02
   8.6320000e+02   3.8337933e-03   1.1212199e+01   1.5972904e+00   3.6560519e-02
   8.6329000e+02   3.7898267e-03   1.1214409e+01   1.5972905e+00   3.6563912e-02
   8.6338000e+02   3.8844757e-03   1.1216620e+01   1.5972906e+00   3.6567304e-02
   8.6347000e+02   3.8249879e-03   1.1218830e+01   1.5972906e+00   3.6570697e-02
   8.6356000e+02   3.7615235e-03   1.1221041e+01   1.5972907e+00   3.6574090e-02
   8.6365000e+02   3.8596058e-03   1.1223252e+01   1.5972908e+00   3.6577483e-02
   8.6374000e+02   3.8364691e-03   1.1225463e+01   1.5972909e+00   3.6580875e-02
   8.6383000e+02   3.7496959e-03   1.1227675e+01   1.5972910e+00   3.6584268e-02
   8.6392000e+02   3.8551360e-03   1.1229886e+01   1.5972910e+00   3.6587661e-02
   8.6401000e+02   3.8249443e-03   1.1232098e+01   1.5972911e+00   3.6591054e-02
   8.6410000e+02   3.7290802e-03   1.1234310e+01   1.5972912e+00   3.6594446e-02
   8.6419000e+02   3.8275928e-03   1.1236523e+01   1.5972913e+00   3.6597839e-02
   8.6428000e+02   3.8244450e-03   1.1238735e+01   1.5972913e+00   3.6601232e-02
   8.6437000e+02   3.7379840e-03   1.1240948e+01   1.5972914e+00   3.6604625e-02
   8.6446000e+02   3.8149873e-03   1.1243161e+01   1.5972915e+00   3.6608017e-02
   8.6455000e+02   3.8328725e-03   1.1245374e+01   1.5972916e+00   3.6611410e-02
   8.6464000e+02   3.7192195e-03   1.1247587e+01   1.5972917e+00   3.6614803e-02
   8.6473000e+02   3.7932999e-03   1.1249801e+01   1.5972917e+00   3.6618196e-02
   8.6482000e+02   3.7735966e-03   1.1252015e+01   1.5972918e+00   3.6621589e-02
   8.6491000e+02   3.6647252e-03   1.1254229e+01   1.5972919e+00   3.6624981e-02
   8.6500000e+02   3.7380999e-03   1.1256443e+01   1.5972920e+00   3.6628374e-02
   8.6509000e+02   3.7367114e-03   1.1258658e+01   1.5972920e+00   3.6631767e-02
   8.6518000e+02   3.6488282e-03   1.1260872e+01   1.5972921e+00   3.6635160e-02
